id,アンケートID,案件名,回答者ID,完了フラグ,端末種類,性別,年齢,年代別,居住地,職業,できるだけ、地元でとれた野菜や果物を買いたいと思う。,地元の農家や生産者を応援できる商品に、特に魅力を感じる。,スーパーや店では、自分の住んでいる地域で生産された農産物かどうかを気にして選ぶことが多い。,地元の直売所や朝市での買い物には、価格以上の価値があると思う。,飲食店を選ぶとき、地元食材を使っているかどうかを重視したい。,少し高くても、環境に配慮して生産された農産物を選びたい。,できるだけ、プラスチック包装が少ない商品を選びたい。,食品ロス（食べ残しや賞味期限切れ）を減らすよう、普段から意識している。,将来の世代のために、環境負荷の少ない商品を選ぶべきだと思う。,児童労働のない生産体制で作られた商品を、できるだけ選びたい。,フェアトレードなど、生産者に適正な対価が支払われる仕組みの商品を選びたい。,働く人の人権や労働環境に配慮した企業の商品を優先的に買いたい。,農薬や化学肥料をできるだけ使っていない農産物を選びたい。,"生産者の顔やメッセージが表示されている農産物だと、より安心できる。",産地や生産方法の情報が明確な農産物を選びたい,同じような商品なら、環境や地域への配慮よりも、まず価格の安さで選びたい。,環境や労働倫理に配慮した商品であっても、普通の商品より高いと、あまり買う気にならない。,"環境や労働倫理に配慮した商品は、味や性能が劣るおそれがあるので、少し慎重になってしまう。",多少の不便があっても、環境や人、地域に配慮した選択をしたいと思う。,"環境や倫理に配慮した商品を選ぶことは、自分の生き方や価値観を表現することだと思う。",地元産や環境にやさしい商品を、家族や友人にも勧めたいと思う。,あなたの年齢について教えてください。,あなたの性別について教えてください
39205778,790233,FA_Toyo25,39205778,1,SP,男性,38,３０代,愛知県,無職,どちらともいえない,どちらともいえない,どちらともいえない,そう思わない,どちらともいえない,どちらともいえない,そう思う,とてもそう思う,そう思う,とてもそう思う,そう思う,そう思う,どちらともいえない,どちらともいえない,そう思う,とてもそう思う,とてもそう思う,どちらともいえない,そう思わない,そう思わない,どちらともいえない,30代,男性
39205795,790233,FA_Toyo25,39205795,1,SP,女性,37,３０代,山梨県,専門職（医師等の医療関連の専門職）,そう思う,そう思う,どちらともいえない,どちらともいえない,そう思わない,どちらともいえない,そう思う,どちらともいえない,そう思う,そう思う,そう思う,どちらともいえない,そう思う,どちらともいえない,そう思う,そう思わない,どちらともいえない,そう思わない,どちらともいえない,そう思わない,そう思わない,30代,女性
39205806,790233,FA_Toyo25,39205806,1,SP,女性,31,３０代,群馬県,会社勤務（一般社員）,とてもそう思う,とてもそう思う,とてもそう思う,とてもそう思う,そう思う,どちらともいえない,そう思う,そう思う,とてもそう思う,そう思う,そう思う,そう思う,そう思う,とてもそう思う,そう思う,とてもそう思う,どちらともいえない,そう思う,とてもそう思う,どちらともいえない,そう思う,30代,女性
39205839,790233,FA_Toyo25,39205839,1,SP,女性,18,１５歳以上,埼玉県,学生,そう思う,とてもそう思う,とてもそう思う,とてもそう思う,まったくそう思わない,どちらともいえない,そう思う,とてもそう思う,とてもそう思う,とてもそう思う,とてもそう思う,とてもそう思う,どちらともいえない,そう思う,とてもそう思う,とてもそう思う,とてもそう思う,そう思わない,どちらともいえない,そう思わない,どちらともいえない,10代または10代以下,女性
39205866,790233,FA_Toyo25,39205866,1,SP,女性,25,２０代,神奈川県,会社勤務（一般社員）,そう思わない,どちらともいえない,そう思う,どちらともいえない,どちらともいえない,どちらともいえない,どちらともいえない,どちらともいえない,どちらともいえない,どちらともいえない,どちらともいえない,どちらともいえない,どちらともいえない,どちらともいえない,どちらともいえない,どちらともいえない,どちらともいえない,どちらともいえない,どちらともいえない,どちらともいえない,どちらともいえない,20代,女性
39205884,790233,FA_Toyo25,39205884,1,SP,男性,34,３０代,東京都,パート・アルバイト,まったくそう思わない,そう思わない,まったくそう思わない,どちらともいえない,まったくそう思わない,まったくそう思わない,まったくそう思わない,そう思わない,まったくそう思わない,まったくそう思わない,どちらともいえない,そう思わない,そう思う,どちらともいえない,どちらともいえない,とてもそう思う,とてもそう思う,どちらともいえない,どちらともいえない,どちらともいえない,そう思わない,30代,男性
39205898,790233,FA_Toyo25,39205898,1,PC,女性,52,５０代,福井県,会社勤務（一般社員）,そう思う,そう思う,どちらともいえない,そう思う,どちらともいえない,どちらともいえない,そう思う,そう思う,そう思う,そう思う,そう思う,そう思う,そう思う,そう思う,そう思う,どちらともいえない,そう思う,どちらともいえない,どちらともいえない,どちらともいえない,そう思う,50代,女性
39205914,790233,FA_Toyo25,39205914,1,SP,女性,48,４０代,岡山県,パート・アルバイト,そう思う,そう思う,そう思う,そう思う,どちらともいえない,そう思う,そう思う,とてもそう思う,とてもそう思う,そう思う,そう思う,そう思う,とてもそう思う,そう思う,そう思う,どちらともいえない,どちらともいえない,そう思わない,そう思う,そう思う,そう思う,40代,女性
39205932,790233,FA_Toyo25,39205932,1,PC,男性,56,５０代,静岡県,パート・アルバイト,そう思う,どちらともいえない,まったくそう思わない,そう思わない,そう思わない,まったくそう思わない,そう思わない,どちらともいえない,どちらともいえない,そう思う,どちらともいえない,そう思う,とてもそう思う,そう思う,とてもそう思う,そう思う,そう思う,どちらともいえない,そう思わない,そう思わない,どちらともいえない,50代,男性
39205973,790233,FA_Toyo25,39205973,1,SP,男性,36,３０代,東京都,会社勤務（一般社員）,そう思う,そう思う,そう思わない,どちらともいえない,どちらともいえない,そう思わない,そう思わない,そう思う,そう思わない,そう思わない,そう思わない,どちらともいえない,そう思わない,そう思わない,そう思わない,そう思う,そう思う,どちらともいえない,そう思わない,そう思わない,そう思わない,30代,男性
39206016,790233,FA_Toyo25,39206016,1,PC,男性,17,１５歳以上,岡山県,学生,とてもそう思う,とてもそう思う,とてもそう思う,とてもそう思う,そう思う,とてもそう思う,そう思わない,とてもそう思う,そう思う,とてもそう思う,そう思わない,そう思う,そう思う,とてもそう思う,そう思う,そう思う,そう思う,とてもそう思う,そう思わない,そう思う,まったくそう思わない,10代または10代以下,男性
39206039,790233,FA_Toyo25,39206039,1,SP,女性,43,４０代,鳥取県,会社勤務（一般社員）,そう思う,そう思う,そう思う,そう思う,どちらともいえない,そう思う,そう思う,そう思う,そう思う,そう思う,そう思う,そう思う,そう思う,どちらともいえない,そう思う,そう思う,そう思う,そう思う,そう思う,とてもそう思う,そう思う,40代,女性
39206040,790233,FA_Toyo25,39206040,1,SP,女性,67,６０代,福島県,パート・アルバイト,そう思う,そう思う,そう思う,そう思う,どちらともいえない,そう思う,どちらともいえない,そう思う,どちらともいえない,どちらともいえない,そう思う,そう思う,そう思う,とてもそう思う,そう思う,そう思わない,そう思わない,そう思わない,どちらともいえない,そう思う,どちらともいえない,60代以上,女性
39206050,790233,FA_Toyo25,39206050,1,SP,女性,16,１５歳以上,愛媛県,学生,そう思う,どちらともいえない,どちらともいえない,そう思う,どちらともいえない,どちらともいえない,どちらともいえない,そう思う,そう思う,そう思う,そう思う,そう思う,そう思う,どちらともいえない,そう思う,どちらともいえない,どちらともいえない,どちらともいえない,どちらともいえない,どちらともいえない,そう思う,10代または10代以下,女性
39206066,790233,FA_Toyo25,39206066,1,SP,女性,48,４０代,徳島県,会社勤務（一般社員）,そう思う,どちらともいえない,まったくそう思わない,どちらともいえない,まったくそう思わない,まったくそう思わない,まったくそう思わない,どちらともいえない,そう思う,どちらともいえない,まったくそう思わない,どちらともいえない,そう思う,そう思う,どちらともいえない,とてもそう思う,そう思う,どちらともいえない,どちらともいえない,そう思わない,どちらともいえない,40代,女性
